query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
9,TCGA-DA-A1I4-06,Metastasis,2,TCGA-GN-A264-06,Metastasis,0.9998337030410767,True
9,TCGA-DA-A1I4-06,Metastasis,3,TCGA-GF-A769-01,Primary Tumor,0.9997990727424622,False
9,TCGA-DA-A1I4-06,Metastasis,4,TCGA-ER-A2NE-06,Metastasis,0.9997819066047668,True
9,TCGA-DA-A1I4-06,Metastasis,5,TCGA-GN-A4U3-06,Metastasis,0.9997032880783081,True
9,TCGA-DA-A1I4-06,Metastasis,6,TCGA-ER-A2NF-06,Metastasis,0.9997012615203857,True
9,TCGA-DA-A1I4-06,Metastasis,7,TCGA-ER-A3PL-06,Metastasis,0.9996301531791687,True
9,TCGA-DA-A1I4-06,Metastasis,8,TCGA-FR-A69P-06,Metastasis,0.9995961785316467,True
9,TCGA-DA-A1I4-06,Metastasis,9,TCGA-YD-A89C-06,Metastasis,0.9995952844619751,True
10,TCGA-ER-A19S-06,Metastasis,0,TCGA-OD-A75X-06,Metastasis,0.9999094009399414,True
10,TCGA-ER-A19S-06,Metastasis,1,TCGA-D3-A51F-06,Metastasis,0.9998296499252319,True
10,TCGA-ER-A19S-06,Metastasis,2,TCGA-EE-A29H-06,Metastasis,0.9997830986976624,True
10,TCGA-ER-A19S-06,Metastasis,3,TCGA-EE-A181-06,Metastasis,0.9995370507240295,True
10,TCGA-ER-A19S-06,Metastasis,4,TCGA-WE-A8ZY-06,Metastasis,0.9994400143623352,True
10,TCGA-ER-A19S-06,Metastasis,5,TCGA-FS-A1Z0-06,Metastasis,0.9993904829025269,True
10,TCGA-ER-A19S-06,Metastasis,6,TCGA-D3-A8GM-06,Metastasis,0.99937903881073,True
10,TCGA-ER-A19S-06,Metastasis,7,TCGA-EE-A2MJ-06,Metastasis,0.9993621706962585,True
10,TCGA-ER-A19S-06,Metastasis,8,TCGA-EE-A29M-06,Metastasis,0.9993377327919006,True
10,TCGA-ER-A19S-06,Metastasis,9,TCGA-ER-A19W-06,Metastasis,0.9992544054985046,True
11,TCGA-EE-A3AB-06,Metastasis,0,TCGA-ER-A19E-06,Metastasis,0.9997981786727905,True
11,TCGA-EE-A3AB-06,Metastasis,1,TCGA-FS-A1ZW-06,Metastasis,0.9983133673667908,True
11,TCGA-EE-A3AB-06,Metastasis,2,TCGA-D3-A8GQ-06,Metastasis,0.998108983039856,True
11,TCGA-EE-A3AB-06,Metastasis,3,TCGA-D3-A3CC-06,Metastasis,0.9976363182067871,True
11,TCGA-EE-A3AB-06,Metastasis,4,TCGA-D3-A3C8-06,Metastasis,0.9975659251213074,True
11,TCGA-EE-A3AB-06,Metastasis,5,TCGA-D3-A2JN-06,Metastasis,0.9974911212921143,True
11,TCGA-EE-A3AB-06,Metastasis,6,TCGA-EB-A431-01,Primary Tumor,0.9974508881568909,False
11,TCGA-EE-A3AB-06,Metastasis,7,TCGA-EE-A3AH-06,Metastasis,0.9971882700920105,True
11,TCGA-EE-A3AB-06,Metastasis,8,TCGA-EE-A3JH-06,Metastasis,0.9971206784248352,True
11,TCGA-EE-A3AB-06,Metastasis,9,TCGA-BF-AAP7-01,Primary Tumor,0.9970881938934326,False
12,TCGA-D3-A5GR-06,Metastasis,0,TCGA-D3-A8GD-06,Metastasis,0.999406635761261,True
12,TCGA-D3-A5GR-06,Metastasis,1,TCGA-FR-A729-06,Metastasis,0.999379575252533,True
12,TCGA-D3-A5GR-06,Metastasis,2,TCGA-FS-A1ZH-06,Metastasis,0.9978557825088501,True
12,TCGA-D3-A5GR-06,Metastasis,3,TCGA-Z2-A8RT-06,Metastasis,0.9955671429634094,True
12,TCGA-D3-A5GR-06,Metastasis,4,TCGA-W3-A825-06,Metastasis,0.995235800743103,True
12,TCGA-D3-A5GR-06,Metastasis,5,TCGA-D3-A2JB-06,Metastasis,0.9949884414672852,True
12,TCGA-D3-A5GR-06,Metastasis,6,TCGA-EE-A29N-06,Metastasis,0.9944035410881042,True
12,TCGA-D3-A5GR-06,Metastasis,7,TCGA-ER-A19P-06,Metastasis,0.9935814142227173,True
12,TCGA-D3-A5GR-06,Metastasis,8,TCGA-EB-A4IS-01,Primary Tumor,0.9918165802955627,False
12,TCGA-D3-A5GR-06,Metastasis,9,TCGA-WE-A8ZR-06,Metastasis,0.9892870783805847,True
